code,catalog,messier,name,type,ra_deg,dec_deg,mag,const
NGC5957,NGC,,,Galaxy,233.846708,12.047611,12.25,Se1
NGC5958,NGC,,,Galaxy,233.704792,28.655250,13.25,CrB
NGC5959,NGC,,,Galaxy,234.343458,-16.595778,14.79,Lib
NGC5960,NGC,,,Galaxy,234.076792,5.665361,14.88,Se1
NGC5961,NGC,,,Galaxy,233.818000,30.864167,13.78,CrB
NGC5962,NGC,,,Galaxy,234.132000,16.607778,11.50,Se1
NGC5963,NGC,,,Galaxy,233.366083,56.559694,12.12,Dra
NGC5964,NGC,,,Galaxy,234.400917,5.974028,11.82,Se1
NGC5965,NGC,,,Galaxy,233.510250,56.685611,11.78,Dra
NGC5966,NGC,,,Galaxy,233.967250,39.768944,12.22,Boo
NGC5967,NGC,,,Galaxy,237.066375,-75.672944,12.20,Aps
NGC5967A,NGC,,,Galaxy,236.744667,-75.787444,14.15,Aps
NGC5968,NGC,,,Galaxy,234.988208,-30.552778,12.23,Lup
NGC5969,NGC,,,Galaxy,233.712583,56.451083,15.15,Dra
NGC5970,NGC,,,Galaxy,234.624875,12.186611,11.61,Se1
NGC5971,NGC,,,Galaxy,233.903708,56.461694,14.72,Dra
NGC5972,NGC,,,Galaxy,234.725708,17.026194,14.27,Se1
NGC5973,NGC,,,Galaxy,235.064458,-8.600944,15.16,Lib
NGC5974,NGC,,,Galaxy,234.760083,31.759917,14.16,CrB
NGC5975,NGC,,,Galaxy,234.991542,21.470806,14.56,Se1
NGC5976,NGC,,,Galaxy,234.199875,59.397750,14.77,Dra
NGC5977,NGC,,,Galaxy,235.139375,17.127972,15.24,Se1
NGC5978,NGC,,,Galaxy,235.613417,-13.234444,15.55,Lib
NGC5979,NGC,,,Planetary Nebula,236.921083,-61.217861,11.50,TrA
NGC5980,NGC,,,Galaxy,235.376667,15.787667,13.21,Se1
NGC5981,NGC,,,Galaxy,234.472708,59.391750,12.93,Dra
NGC5982,NGC,,,Galaxy,234.665958,59.355833,11.07,Dra
NGC5983,NGC,,,Galaxy,235.690125,8.241111,15.03,Se1
NGC5984,NGC,,,Galaxy,235.721542,14.231472,13.28,Se1
NGC5985,NGC,,,Galaxy,234.904542,59.331944,11.81,Dra
NGC5986,NGC,,,Globular Cluster,236.514333,-37.786139,6.92,Lup
NGC5987,NGC,,,Galaxy,234.989042,58.079528,11.72,Dra
NGC5988,NGC,,,Galaxy,236.141083,10.293139,15.01,Se1
NGC5989,NGC,,,Galaxy,235.386667,59.755222,13.56,Dra
NGC5990,NGC,,,Galaxy,236.568167,2.415417,13.30,Se1
NGC5991,NGC,,,Galaxy,236.319917,24.630528,14.42,Se1
NGC5992,NGC,,,Galaxy,236.089625,41.086361,13.97,Boo
NGC5993,NGC,,,Galaxy,236.115083,41.120806,13.51,Boo
NGC5994,NGC,,,Galaxy,236.721917,17.872611,15.60,Se1
NGC5995,NGC,,,Galaxy,237.103958,-13.757778,13.69,Lib
NGC5996,NGC,,,Galaxy,236.745333,17.884194,12.79,Se1
NGC5997,NGC,,,Galaxy,236.865292,8.321194,15.61,Se1
NGC5998,NGC,,,Open Cluster,237.409208,-28.578222,,Sco
NGC5999,NGC,,,Open Cluster,238.035958,-56.472806,9.00,Nor
NGC6000,NGC,,,Galaxy,237.456458,-29.386833,13.00,Sco
NGC6001,NGC,,,Galaxy,236.941500,28.641694,14.26,CrB
NGC6002,NGC,,,Star,236.934958,28.609694,,CrB
NGC6003,NGC,,,Galaxy,237.356833,19.032083,13.36,Se1
NGC6004,NGC,,,Galaxy,237.594667,18.939278,13.37,Se1
NGC6005,NGC,,,Open Cluster,238.952917,-57.437389,10.70,Nor
NGC6006,NGC,,,Galaxy,238.260708,12.005361,15.51,Se1
NGC6007,NGC,,,Galaxy,238.346583,11.959194,13.20,Se1
NGC6008,NGC,,,Galaxy,238.233458,21.100500,14.09,Se1
NGC6009,NGC,,,Galaxy,238.350333,12.058667,15.63,Se1
NGC6010,NGC,,,Galaxy,238.579792,0.543056,13.17,Se1
NGC6011,NGC,,,Galaxy,236.637042,72.169222,14.40,UMi
NGC6012,NGC,,,Galaxy,238.558083,14.601250,11.96,Se1
NGC6013,NGC,,,Galaxy,238.220167,40.646722,13.63,Her
NGC6014,NGC,,,Galaxy,238.989167,5.931889,13.71,Se1
NGC6015,NGC,,,Galaxy,237.855125,62.310028,11.17,Dra
NGC6016,NGC,,,Galaxy,238.978625,26.966500,15.00,CrB
NGC6017,NGC,,,Galaxy,239.314333,5.998389,13.80,Se1
NGC6018,NGC,,,Galaxy,239.374042,15.872611,13.44,Se1
NGC6019,NGC,,,Galaxy,238.038083,64.840667,15.72,Dra
NGC6020,NGC,,,Galaxy,239.283917,22.404583,12.73,Se1
NGC6021,NGC,,,Galaxy,239.377875,15.956056,13.03,Se1
NGC6022,NGC,,,Galaxy,239.449042,16.282306,14.72,Se1
NGC6023,NGC,,,Galaxy,239.456750,16.310194,13.13,Se1
NGC6024,NGC,,,Galaxy,238.282792,64.918056,15.02,Dra
NGC6025,NGC,,,Open Cluster,240.824125,-60.431361,5.10,TrA
NGC6026,NGC,,,Planetary Nebula,240.337125,-34.544222,12.90,Lup
NGC6027,NGC,,,Galaxy,239.802250,20.763361,15.28,Se1
NGC6027A,NGC,,,Galaxy,239.796417,20.754861,14.79,Se1
NGC6027B,NGC,,,Galaxy,239.795125,20.762194,15.23,Se1
NGC6027C,NGC,,,Galaxy,239.799458,20.747611,16.58,Se1
NGC6027D,NGC,,,Galaxy,239.803750,20.759917,16.45,Se1
NGC6027E,NGC,,,Galaxy,239.810333,20.765917,14.39,Se1
NGC6028,NGC,,,Galaxy,240.370667,19.359889,13.48,Her
NGC6029,NGC,,,Galaxy,240.495292,12.574000,15.75,Se1
NGC6030,NGC,,,Galaxy,240.464250,17.957500,12.93,Her
NGC6031,NGC,,,Open Cluster,241.897417,-54.014944,8.50,Nor
NGC6032,NGC,,,Galaxy,240.754667,20.955944,13.56,Her
NGC6033,NGC,,,Galaxy,241.116583,-2.120972,14.93,Se1
NGC6034,NGC,,,Galaxy,240.883667,17.198694,13.53,Her
NGC6035,NGC,,,Galaxy,240.850750,20.891250,13.50,Her
NGC6036,NGC,,,Galaxy,241.128125,3.868472,13.87,Se1
NGC6037,NGC,,,Galaxy,241.124583,3.815139,15.34,Se1
NGC6038,NGC,,,Galaxy,240.668958,37.359500,14.32,CrB
NGC6039,NGC,,,Galaxy,241.164875,17.700861,14.10,Her
NGC6040,NGC,,,GPair,241.110958,17.745139,14.60,Her
NGC6041,NGC,,,GPair,241.147000,17.719250,14.90,Her
NGC6042,NGC,,,Duplicate,241.164875,17.700861,,Her
NGC6043,NGC,,,GPair,241.255000,17.773889,15.40,Her
NGC6044,NGC,,,Galaxy,241.248667,17.870361,14.30,Her
NGC6045,NGC,,,Galaxy,241.282875,17.757667,13.97,Her
NGC6046,NGC,,,Duplicate,240.370667,19.359889,,Her
NGC6047,NGC,,,Galaxy,241.287458,17.729889,13.49,Her
NGC6048,NGC,,,Galaxy,239.376042,70.689111,13.54,UMi
NGC6049,NGC,,,Star,241.408042,8.096250,6.27,Se1
NGC6050,NGC,,,Galaxy,241.347375,17.757167,14.71,Her
NGC6050B,NGC,,,Galaxy,241.342583,17.754194,15.43,Her
NGC6051,NGC,,,Galaxy,241.236125,23.932694,13.02,Se1
NGC6052,NGC,,,GPair,241.304125,20.542361,,Her
NGC6052 NED01,NGC,,,Galaxy,241.303625,20.542389,13.18,Her
NGC6052 NED02,NGC,,,Galaxy,241.305125,20.542417,15.30,Her
NGC6053,NGC,,,Duplicate,241.385667,18.159583,,Her
NGC6054,NGC,,,Galaxy,241.408958,17.767889,14.18,Her
NGC6055,NGC,,,Galaxy,241.415208,18.164361,14.62,Her
NGC6056,NGC,,,Galaxy,241.380333,17.963639,13.89,Her
NGC6057,NGC,,,Galaxy,241.385667,18.159583,13.84,Her
NGC6058,NGC,,,Planetary Nebula,241.110583,40.683056,12.90,Her
NGC6059,NGC,,,Double Star,241.700000,-6.393056,,Oph
NGC6060,NGC,,,Galaxy,241.466583,21.484972,14.08,Her
NGC6061,NGC,,,Galaxy,241.566792,18.249944,13.64,Her
NGC6062,NGC,,,Galaxy,241.595083,19.777972,13.70,Her
NGC6062B,NGC,,,Galaxy,241.579042,19.763250,16.19,Her
NGC6063,NGC,,,Galaxy,241.804125,7.979000,13.95,Se1
NGC6064,NGC,,,Duplicate,241.304125,20.542361,,Her
NGC6065,NGC,,,Galaxy,241.845667,13.887917,14.86,Se1
NGC6066,NGC,,,Galaxy,241.897292,13.943722,15.05,Se1
NGC6067,NGC,,,Open Cluster,243.296042,-54.218944,5.60,Nor
NGC6068,NGC,,,Galaxy,238.858292,78.996778,12.34,UMi
NGC6068A,NGC,,,Galaxy,238.697958,78.985111,14.10,UMi
NGC6069,NGC,,,Galaxy,241.923500,38.930750,15.06,CrB
NGC6070,NGC,,,Galaxy,242.494542,0.709306,11.75,Se1
NGC6071,NGC,,,Galaxy,240.529292,70.417028,14.72,UMi
NGC6072,NGC,,,Planetary Nebula,243.242500,-36.230000,11.70,Sco
NGC6073,NGC,,,Galaxy,242.545208,16.699611,13.55,Her
NGC6074,NGC,,,GPair,242.820833,14.256944,,Her
NGC6074 NED01,NGC,,,Galaxy,242.819833,14.255028,15.61,Her
NGC6074 NED02,NGC,,,Galaxy,242.821750,14.258750,15.08,Her
NGC6075,NGC,,,Galaxy,242.844125,23.965000,14.95,Her
NGC6076,NGC,,,GPair,242.805833,26.872500,,CrB
NGC6076 NED01,NGC,,,Galaxy,242.804208,26.872028,15.31,CrB
NGC6076 NED02,NGC,,,Galaxy,242.807500,26.873333,15.40,CrB
NGC6077,NGC,,,Galaxy,242.808833,26.923417,14.84,CrB
NGC6078,NGC,,,Galaxy,243.022708,14.208778,14.43,Her
NGC6079,NGC,,,Galaxy,241.121708,69.665778,13.86,UMi
NGC6080,NGC,,,GPair,243.245833,2.179167,,Se1
NGC6080 NED01,NGC,,,Galaxy,243.244333,2.177278,14.24,Se1
NGC6080 NED02,NGC,,,Galaxy,243.247750,2.181056,15.58,Se1
NGC6081,NGC,,,Galaxy,243.236917,9.867111,14.33,Her
NGC6082,NGC,,,Other,243.864833,-34.232750,,Sco
NGC6083,NGC,,,Galaxy,243.302750,14.185417,15.44,Her
NGC6084,NGC,,,Galaxy,243.569667,17.757444,13.89,Her
NGC6085,NGC,,,Galaxy,243.146750,29.365083,14.48,CrB
NGC6086,NGC,,,Galaxy,243.148042,29.484778,12.80,CrB
NGC6087,NGC,,S Nor Cluster,Open Cluster,244.710750,-57.934583,5.40,Nor
NGC6088,NGC,,,GPair,242.681250,57.464167,,Dra
NGC6088 NED01,NGC,,,Galaxy,242.677625,57.466528,13.80,Dra
NGC6088 NED02,NGC,,,Galaxy,242.684917,57.462139,14.10,Dra
NGC6089,NGC,,,GPair,243.169583,33.036389,,CrB
NGC6089 NED01,NGC,,,Galaxy,243.167292,33.034889,14.81,CrB
NGC6089 NED02,NGC,,,Galaxy,243.172250,33.037722,15.49,CrB
NGC6090,NGC,,,GPair,242.919583,52.456667,,Dra
NGC6090 NED01,NGC,,,Galaxy,242.918042,52.456583,14.69,Dra
NGC6090 NED02,NGC,,,Galaxy,242.920083,52.457472,14.53,Dra
NGC6091,NGC,,,Galaxy,241.970792,69.904778,14.77,UMi
NGC6092,NGC,,,Double Star,243.519167,28.125611,,CrB
NGC6093,NGC,080,,Globular Cluster,244.260458,-22.975111,7.30,Sco
NGC6094,NGC,,,Galaxy,241.641250,72.494389,14.42,UMi
NGC6095,NGC,,,Galaxy,242.795708,61.267972,12.65,Dra
NGC6096,NGC,,,Galaxy,243.694583,26.558833,15.40,CrB
NGC6097,NGC,,,Galaxy,243.609042,35.109167,14.65,CrB
NGC6098,NGC,,,Galaxy,243.892417,19.461972,14.41,Her
NGC6099,NGC,,,Galaxy,243.898167,19.453389,14.94,Her
NGC6100,NGC,,,Galaxy,244.218208,0.841306,14.62,Se1
NGC6101,NGC,,,Globular Cluster,246.452375,-72.201556,10.08,Aps
NGC6102,NGC,,,Galaxy,243.903833,28.158583,15.30,CrB
NGC6103,NGC,,,Galaxy,243.935917,31.963944,14.44,CrB
NGC6104,NGC,,,Galaxy,244.127875,35.708056,13.62,CrB
NGC6105,NGC,,,Galaxy,244.288792,34.878889,15.47,CrB
NGC6106,NGC,,,Galaxy,244.696542,7.410889,12.20,Her
NGC6107,NGC,,,Galaxy,244.333875,34.901944,13.76,CrB
NGC6108,NGC,,,Galaxy,244.356792,35.135722,15.05,CrB
NGC6109,NGC,,,Galaxy,244.418833,35.004278,12.81,CrB
NGC6110,NGC,,,Galaxy,244.433208,35.086972,15.57,CrB
NGC6111,NGC,,,GPair,243.595000,63.261111,15.20,Dra
NGC6112,NGC,,,Galaxy,244.502333,35.110278,14.87,CrB
NGC6113,NGC,,,Galaxy,244.793917,14.133639,14.60,Her
NGC6114,NGC,,,Galaxy,244.598458,35.174306,15.10,CrB
NGC6115,NGC,,,Open Cluster,246.109917,-51.948250,9.80,Nor
NGC6116,NGC,,,Galaxy,244.727500,35.153972,15.08,CrB
NGC6117,NGC,,,Galaxy,244.825667,37.095222,14.57,CrB
NGC6118,NGC,,,Galaxy,245.452583,-2.283444,11.71,Se1
NGC6119,NGC,,,Galaxy,244.924875,37.806306,15.39,CrB
NGC6120,NGC,,,Galaxy,244.950417,37.774472,14.31,CrB
NGC6121,NGC,004,,Globular Cluster,245.897500,-26.525528,5.40,Sco
NGC6122,NGC,,,Galaxy,245.039708,37.798222,15.54,CrB
NGC6123,NGC,,,Galaxy,244.332250,61.939111,14.36,Dra
NGC6124,NGC,,,Open Cluster,246.333583,-40.653694,5.80,Sco
NGC6125,NGC,,,Galaxy,244.798125,57.984222,12.00,Dra
NGC6126,NGC,,,Galaxy,245.366375,36.376639,13.62,CrB
NGC6127,NGC,,,Duplicate,244.798125,57.984222,,Dra
NGC6128,NGC,,,Duplicate,244.798125,57.984222,,Dra
NGC6129,NGC,,,Galaxy,245.430292,37.996028,14.69,CrB
NGC6130,NGC,,,Galaxy,244.889333,57.614972,14.25,Dra
NGC6131,NGC,,,Galaxy,245.467708,38.932444,13.28,CrB
NGC6132,NGC,,,Galaxy,245.911833,11.786250,14.71,Her
NGC6133,NGC,,,Other,245.071708,56.652417,,Dra
NGC6134,NGC,,,Open Cluster,246.943750,-49.151167,7.20,Nor
NGC6135,NGC,,,Galaxy,243.603667,64.982750,14.71,Dra
NGC6136,NGC,,,Galaxy,245.247583,55.970500,15.37,Dra
NGC6137,NGC,,,Galaxy,245.762917,37.922361,12.45,CrB
NGC6138,NGC,,,Duplicate,260.666750,41.101694,,Her
NGC6139,NGC,,,Globular Cluster,246.918792,-38.849750,9.68,Sco
NGC6140,NGC,,,Galaxy,245.242333,65.390556,11.66,Dra
NGC6141,NGC,,,Galaxy,245.776708,40.858306,15.59,Her
NGC6142,NGC,,,Galaxy,245.837792,37.258389,14.65,CrB
NGC6143,NGC,,,Galaxy,245.426208,55.086056,13.92,Dra
NGC6144,NGC,,,Globular Cluster,246.808917,-26.024722,9.63,Sco
NGC6145,NGC,,,Galaxy,246.259833,40.946639,14.89,Her
NGC6146,NGC,,,Galaxy,246.293167,40.892861,12.52,Her
NGC6147,NGC,,,Galaxy,246.274333,40.928778,15.44,Her
NGC6148,NGC,,,Galaxy,246.766792,24.093278,16.75,Her
NGC6149,NGC,,,Galaxy,246.850958,19.597194,14.55,Her
NGC6150,NGC,,,Galaxy,246.458458,40.488556,14.48,Her
NGC6151,NGC,,,Other,249.600917,-73.252444,,Aps
NGC6152,NGC,,,Open Cluster,248.190083,-52.644000,8.10,Nor
NGC6153,NGC,,,Planetary Nebula,247.877667,-40.253444,10.90,Sco
NGC6154,NGC,,,Galaxy,246.377000,49.840250,13.87,Her
NGC6155,NGC,,,Galaxy,246.534750,48.366806,13.06,Her
NGC6156,NGC,,,Galaxy,248.718958,-60.618806,11.98,TrA
NGC6157,NGC,,,Galaxy,246.451625,55.360583,15.35,Dra
NGC6158,NGC,,,Galaxy,246.920375,39.383000,13.69,Her
NGC6159,NGC,,,Galaxy,246.855125,42.679722,14.30,Her
NGC6160,NGC,,,Galaxy,246.921375,40.927000,14.23,Her
NGC6161,NGC,,,Galaxy,247.085958,32.810639,15.62,Her
NGC6162,NGC,,,Galaxy,247.093208,32.849333,14.63,Her
NGC6163,NGC,,,Galaxy,247.116292,32.846389,15.26,Her
NGC6164,NGC,,,Neb,248.424333,-48.080056,6.71,Nor
NGC6165,NGC,,,Neb,248.514375,-48.150500,6.71,Nor
NGC6166,NGC,,,Galaxy,247.160333,39.551556,11.91,Her
NGC6166B,NGC,,,Galaxy,247.221708,39.560000,15.72,Her
NGC6166C,NGC,,,Galaxy,247.097125,39.570306,15.22,Her
NGC6167,NGC,,,Open Cluster,248.645750,-49.771889,6.70,Nor
NGC6168,NGC,,,Galaxy,247.838750,20.184944,14.61,Her
NGC6169,NGC,,,Open Cluster,248.519292,-44.045639,6.60,Nor
NGC6170,NGC,,,Galaxy,246.902083,59.562500,14.84,Dra
NGC6171,NGC,107,,Globular Cluster,248.133000,-13.053639,8.85,Oph
NGC6172,NGC,,,Galaxy,245.542917,-1.514861,14.15,Se1
NGC6173,NGC,,,Galaxy,247.437083,40.811611,12.14,Her
NGC6174,NGC,,,GPair,247.448667,40.871972,,Her
NGC6174 NED01,NGC,,,Galaxy,247.443750,40.874861,16.56,Her
NGC6174 NED02,NGC,,,Galaxy,247.447167,40.872722,15.67,Her
NGC6175,NGC,,,GPair,247.491250,40.629167,,Her
NGC6175 NED01,NGC,,,Galaxy,247.489708,40.630722,14.74,Her
NGC6175 NED02,NGC,,,Galaxy,247.491917,40.628556,14.73,Her
NGC6176,NGC,,,Duplicate,246.902083,59.562500,,Dra
NGC6177,NGC,,,Galaxy,247.662000,35.056444,14.61,Her
NGC6178,NGC,,,Open Cluster,248.946875,-45.643750,7.20,Sco
NGC6179,NGC,,,Galaxy,247.696042,35.102250,15.97,Her
NGC6180,NGC,,,Galaxy,247.641333,40.539444,14.72,Her
NGC6181,NGC,,,Galaxy,248.087333,19.826556,11.82,Her
NGC6182,NGC,,,Galaxy,247.391667,55.517778,14.46,Dra
NGC6183,NGC,,,Galaxy,250.424583,-69.372167,14.09,TrA
NGC6184,NGC,,,Galaxy,247.893875,40.565611,14.91,Her
NGC6185,NGC,,,Galaxy,248.324292,35.342333,14.42,Her
NGC6186,NGC,,,Galaxy,248.606167,21.540889,14.23,Her
NGC6187,NGC,,,Galaxy,247.902917,57.706667,15.34,Dra
NGC6188,NGC,,Rim Nebula,Neb,250.024333,-48.662278,,Ara
NGC6189,NGC,,,Galaxy,247.920417,59.626111,13.22,Dra
NGC6190,NGC,,,Galaxy,248.027917,58.438972,13.12,Dra
NGC6191,NGC,,,Galaxy,242.877042,58.785833,14.85,Dra
NGC6192,NGC,,,Open Cluster,250.099458,-43.366806,8.50,Sco
NGC6193,NGC,,,Open Cluster,250.334292,-48.762528,,Ara
NGC6194,NGC,,,Galaxy,249.154792,36.200444,14.41,Her
NGC6195,NGC,,,Galaxy,249.135708,39.027889,13.22,Her
NGC6196,NGC,,,Galaxy,249.474667,36.073056,12.91,Her
NGC6197,NGC,,,Galaxy,249.499500,35.995500,15.20,Her
NGC6198,NGC,,,Galaxy,248.877708,57.486778,14.97,Dra
NGC6199,NGC,,,Star,249.870708,36.058972,15.00,Her
NGC6200,NGC,,,Open Cluster,251.030625,-47.462667,7.40,Ara
NGC6201,NGC,,,Galaxy,250.060042,23.765333,15.30,Her
NGC6202,NGC,,,Galaxy,250.846792,61.983944,13.77,Dra
NGC6203,NGC,,,Galaxy,250.114208,23.774833,15.29,Her
NGC6204,NGC,,,Open Cluster,251.539583,-47.016972,8.20,Ara
NGC6205,NGC,013,Hercules Globular Cluster,Globular Cluster,250.423458,36.461306,5.80,Her
NGC6206,NGC,,,Galaxy,250.032917,58.617361,14.49,Dra
NGC6207,NGC,,,Galaxy,250.765625,36.832417,11.64,Her
NGC6208,NGC,,,Open Cluster,252.367458,-53.728333,7.20,Ara
NGC6209,NGC,,,Galaxy,253.740250,-72.586639,13.16,Aps
NGC6210,NGC,,,Planetary Nebula,251.123000,23.799833,9.65,Her
NGC6211,NGC,,,Galaxy,250.365167,57.783639,14.30,Dra
NGC6212,NGC,,,Galaxy,250.846417,39.806444,15.00,Her
NGC6213,NGC,,,Galaxy,250.404958,57.814861,15.66,Dra
NGC6214,NGC,,,Galaxy,249.883042,66.039528,14.25,Dra
NGC6215,NGC,,,Galaxy,252.778375,-58.993472,11.16,Ara
NGC6215A,NGC,,,Galaxy,253.247708,-58.948000,14.24,Ara
NGC6216,NGC,,,Open Cluster,252.348375,-44.731528,10.10,Sco
NGC6217,NGC,,,Galaxy,248.163333,78.198167,12.82,UMi
NGC6218,NGC,012,,Globular Cluster,251.810500,-1.947833,6.07,Oph
NGC6219,NGC,,,Galaxy,251.593792,9.037861,15.14,Her
NGC6220,NGC,,,Galaxy,251.805333,-0.275472,15.20,Oph
NGC6221,NGC,,,Galaxy,253.192000,-59.218611,10.54,Ara
NGC6222,NGC,,,Duplicate,255.189167,-44.654972,,Sco
NGC6223,NGC,,,Galaxy,250.767958,61.578917,12.96,Dra
NGC6224,NGC,,,Galaxy,252.077250,6.312222,14.94,Her
NGC6225,NGC,,,Galaxy,252.089917,6.222778,14.94,Her
NGC6226,NGC,,,Duplicate,250.846792,61.983944,,Dra
NGC6227,NGC,,,Star,252.890500,-41.230528,5.22,Sco
NGC6228,NGC,,,Galaxy,252.011083,26.213556,15.35,Her
NGC6229,NGC,,,Globular Cluster,251.745250,47.527806,9.86,Her
NGC6230,NGC,,,GPair,252.686250,4.605000,,Her
NGC6230 NED01,NGC,,,Galaxy,252.678042,4.605000,16.19,Her
NGC6230 NED02,NGC,,,Galaxy,252.694583,4.604639,15.47,Her
NGC6231,NGC,,,Open Cluster,253.545500,-41.824250,2.60,Sco
NGC6232,NGC,,,Galaxy,250.834333,70.632528,13.42,Dra
NGC6233,NGC,,,Galaxy,252.565417,23.579833,14.61,Her
NGC6234,NGC,,,Galaxy,252.988917,4.383528,15.33,Oph
NGC6235,NGC,,,Globular Cluster,253.355667,-22.177444,7.20,Oph
NGC6236,NGC,,,Galaxy,251.144375,70.780222,13.93,Dra
NGC6237,NGC,,,Other,251.031417,70.634806,,Dra
NGC6238,NGC,,,Galaxy,251.819292,62.147028,14.47,Dra
NGC6239,NGC,,,Galaxy,252.520750,42.739694,12.40,Her
NGC6240,NGC,,,Galaxy,253.245292,2.400917,13.27,Oph
NGC6241,NGC,,,Galaxy,252.545625,45.420611,14.80,Her
NGC6242,NGC,,,Open Cluster,253.889333,-39.460944,6.40,Sco
NGC6243,NGC,,,Galaxy,253.109542,23.332583,14.85,Her
NGC6244,NGC,,,Galaxy,252.016292,62.200444,14.21,Dra
NGC6245,NGC,,,Other,251.343667,70.804583,,Dra
NGC6246,NGC,,,Galaxy,252.469667,55.542056,13.63,Dra
NGC6246A,NGC,,,Galaxy,252.558250,55.384611,12.49,Dra
NGC6247,NGC,,,Galaxy,252.084333,62.976417,13.81,Dra
NGC6248,NGC,,,Galaxy,251.591625,70.358806,14.03,Dra
NGC6249,NGC,,,Open Cluster,254.422917,-44.811889,8.20,Sco
NGC6250,NGC,,,Cluster+Nebula,254.483625,-45.936639,5.90,Ara
NGC6251,NGC,,,Galaxy,248.133208,82.537889,14.00,UMi
NGC6252,NGC,,,Galaxy,248.169042,82.576778,15.27,UMi
NGC6253,NGC,,,Open Cluster,254.771375,-52.708806,10.20,Ara
NGC6254,NGC,010,,Globular Cluster,254.287458,-4.099333,4.98,Oph
NGC6255,NGC,,,Galaxy,253.699792,36.501111,12.87,Her
NGC6256,NGC,,,Globular Cluster,254.886208,-37.121417,,Sco
NGC6257,NGC,,,Galaxy,254.014625,39.645500,15.61,Her
NGC6258,NGC,,,Galaxy,253.124125,60.514528,14.48,Dra
NGC6259,NGC,,,Open Cluster,255.189167,-44.654972,8.00,Sco
NGC6260,NGC,,,Galaxy,252.960875,63.714583,14.66,Dra
NGC6261,NGC,,,Galaxy,254.127167,27.977500,15.15,Her
NGC6262,NGC,,,Galaxy,254.678333,57.098389,14.55,Dra
NGC6263,NGC,,,Galaxy,254.180000,27.822083,14.74,Her
